vertices,x,y
2782582747,116.4117092,40.0177457
2782582749,116.4118222,40.0205872
2782582790,116.4149713,40.0159516
2782582791,116.4151211,40.0173073
2782582792,116.4180259,40.0171719
2782582832,116.4111781,40.0155029
2782582834,116.4137535,40.0171905
2784025829,116.5099703,39.9998583
2784025848,116.5078511,39.9981488
2791826535,116.4107671,40.0052904
2791826537,116.414773,40.0048804
2791826545,116.4165867,40.0061983
2791826556,116.4108957,40.0045877
2791826569,116.4320944,40.0008135
2791826570,116.4268176,40.0019023
2791826573,116.4317666,39.9994367
2791826574,116.4318733,39.9994271
2791826575,116.4280668,39.9995169
2791826576,116.4291397,39.9969838
2791826577,116.4291598,39.9968739
2791826578,116.4241722,39.9948891
2791826580,116.4271517,39.9969005
2791826581,116.4271511,39.9969958
2791857070,116.4587209,39.9615607
2791857099,116.4590432,39.9618499
2791863258,116.4574016,39.9751555
2791871593,116.4579173,39.978257
2791871594,116.4564093,39.9776309
2794002576,116.4596801,39.9779478
2794002577,116.4587973,39.9777759
2794002586,116.4567881,39.9776315
2794002588,116.4584446,39.9777734
2794005138,116.4630144,39.9796858
2794005139,116.4602929,39.9802713
2794005140,116.4579079,39.9789453
2794007153,116.4659502,39.9649457
2794007154,116.4631474,39.9676003
2794007156,116.4637361,39.9658722
2794007157,116.4646145,39.9658425
2813471014,116.4091277,39.792162
2813471016,116.4134735,39.7923445
2813471046,116.4089905,39.7940423
2814741916,116.2787805,40.0032236
2814741930,116.2801982,40.0041643
2814741931,116.2801166,40.0005059
2814741932,116.280082,40.0006988
2814741934,116.2801388,40.0009446
2814741936,116.2799275,40.0009316
2822044882,116.47575,40.0017657
2822044884,116.4800339,40.0001036
2822044894,116.4812807,40.0012543
2822050366,116.4686921,39.9668377
2822064031,116.4594614,39.9680583
2822075493,116.373056,40.0294367
2822245320,116.465706,39.9122194
2822245321,116.4659625,39.9145802
2822245322,116.4658491,39.9123055
2822245327,116.4635125,39.9084536
2823813473,116.404079,39.9974135
2823813476,116.4063979,39.9997542
2823813477,116.4076473,39.9997701
2823813482,116.4085638,39.9974603
2823813484,116.4046943,39.9958536
2823813485,116.4046612,39.9947008
2823813486,116.4085907,39.9965414
2823813488,116.4077877,39.9946332
2823813489,116.4064493,39.9965594
2823813490,116.4048468,39.9974225
2823813493,116.4052469,39.9963058
2823813494,116.4063015,39.9963226
2823833970,116.4090776,40.0013648
2823833971,116.4091135,40.0001601
2823833977,116.4112988,39.9994455
2839096657,116.2788455,39.8312826
2839096658,116.2790807,39.8313347
2843205531,116.3110948,39.9685518
2843205539,116.3129202,39.9679966
2843205540,116.3066727,39.9682362
2843205546,116.3067376,39.9674857
2852166112,116.412034,40.0271919
2852166115,116.4172348,40.0270762
2852166121,116.422773,40.0230205
2852166122,116.4227933,40.0263808
2852178533,116.4197634,40.0230912
2852178539,116.422856,40.0212961
2852178540,116.419764,40.0215272
2857344064,116.3518371,39.9566498
2857344069,116.3542224,39.9610165
2857344071,116.3541895,39.9616249
2857344072,116.3492546,39.9619069
2861457703,116.4530777,39.996238
2861457707,116.4532618,39.9962334
2861457708,116.4540289,39.9962244
2861457709,116.454015,39.9966133
2861457710,116.4542423,39.9966114
2861457711,116.4542478,39.9970076
2861457712,116.4551556,39.9974773
2861486390,116.3000728,39.8886517
2861486394,116.3007242,39.8839464
2867844577,116.4008785,39.8384795
2867844588,116.4089485,39.8343705
2867844589,116.4023378,39.838678
2867844596,116.4059319,39.8366396
2867844598,116.4072431,39.8351971
2867844600,116.4088142,39.837024
2871632808,116.2428047,39.9090925
2873901304,116.3787403,40.0195536
2873901337,116.3801366,40.0086281
2875766595,116.3034678,39.9280123
2875766596,116.3034588,39.9298347
2875767596,116.2982229,39.9281833
2891549445,116.3228033,39.9076792
2891558460,116.3706636,39.9702634
2891558461,116.3719575,39.9703419
2891558462,116.3727965,39.9703542
2891558463,116.3677528,39.9720342
2891558465,116.3705082,39.9721429
2891558467,116.3718856,39.9722305
2891558468,116.3727913,39.9722473
2906621103,116.3620092,40.0754644
2906621122,116.3656148,40.0743346
2918305966,116.5387745,40.0909396
2918305967,116.5392539,40.0847947
2918305968,116.5467014,40.0798337
2933957487,116.2927109,40.0463261
2933957488,116.292359,40.0444368
2933957489,116.2935467,40.0448446
2933957490,116.2929182,40.0428714
2933957497,116.2897364,40.0429215
2933962659,116.2878295,40.0469442
2933962664,116.2905025,40.0471067
2941396782,116.5106043,40.0301411
2941396785,116.5111085,40.0305847
2941396787,116.5105144,40.03098
2941396788,116.5144568,40.0307163
2941396796,116.5146557,40.0308537
2941396804,116.5145507,40.0306166
2941396809,116.5149602,40.031472
2941396812,116.5157684,40.0317843
2941396814,116.5173898,40.0315971
2941396825,116.5176794,40.0315343
2941396829,116.5174596,40.0314362
2941396833,116.5189577,40.0315601
2941399841,116.5149923,40.0300425
2941399844,116.5159365,40.0298043
2941399845,116.5172132,40.02987
2941399849,116.5157502,40.0319986
2941399851,116.5172669,40.0300343
2941399852,116.5146276,40.0296975
2941399856,116.5139086,40.0284806
2941399859,116.5159365,40.0293196
2941399860,116.5168699,40.0294182
2941399861,116.5167316,40.0294036
2941399863,116.5138122,40.0284816
2941399865,116.5138594,40.0289679
2943095655,116.505831,40.0409044
2944962781,116.5177643,40.0298218
2944962788,116.5176778,40.0298778
2944962798,116.5175039,40.0298767
2944962802,116.5216345,40.0307362
2944962803,116.5206582,40.031113
2944979881,116.5175495,40.0290428
2945017693,116.5144542,40.031801
2945017705,116.5125874,40.0289668
2945017708,116.5125069,40.0301354
2945017709,116.5118739,40.0301067
2945017713,116.5119544,40.0289442
2945017714,116.5124855,40.0306489
2945017715,116.5124479,40.0311439
2945017716,116.5123406,40.0323042
2945017719,116.5117935,40.031113
2945017723,116.5117023,40.0322837
2945124616,116.5307272,40.0340875
2945124617,116.5329588,40.0342189
2945124618,116.5361989,40.0344325
2945124619,116.5390098,40.0347118
2945124620,116.5431952,40.0354316
2958762871,116.4677016,39.9188272
2958762872,116.5038192,39.9308459
2958762887,116.4656728,39.9160378
2958762891,116.5075351,39.924571
2958762896,116.4681033,39.9162614
2958762898,116.5061849,39.9348976
2958762899,116.5075405,39.9335316
2958762906,116.5075138,39.9220911
2958762909,116.503831,39.9349627
2958762914,116.5075459,39.9300725
2958762920,116.4696785,39.9164157
2958762927,116.5075298,39.927366
2958763833,116.4682585,39.9162703
2961610332,116.3189616,39.9769872
2961616662,116.3178392,39.9769697
2961616664,116.3171452,39.9776171
2965673226,116.561848,40.0310995
2967557697,116.2281483,40.0696475
2967557698,116.2240935,40.0706462
2967557700,116.2240419,40.0707551
2967557701,116.2338045,40.0713353
2967557702,116.2271787,40.0715886
2967557704,116.2271307,40.0716847
2967557705,116.2232358,40.0724579
2967557706,116.2328477,40.0732728
2967557707,116.2262877,40.0733723
2967557708,116.232792,40.0733856
2967557711,116.2284431,40.074018
2967557712,116.2285689,40.0740557
2967557713,116.2361927,40.0742961
2967557714,116.2361347,40.0744149
2967557715,116.2319594,40.0750715
2967557716,116.2253885,40.0751723
2967557717,116.2253484,40.0752465
2967557718,116.2352739,40.076075
2967557719,116.2310761,40.0768593
2967557720,116.2310314,40.0769497
2967557721,116.2244205,40.0771325
2967557722,116.2301608,40.0787123
2967557724,116.223479,40.0790459
2967557725,116.2335509,40.079594
2976363860,116.5532999,39.9464553
2976386894,116.5699453,40.0567003
2982244821,116.3722204,39.9959419
2982244823,116.3700956,39.9980033
2990671630,116.4736867,39.9297451
2990672134,116.4736737,39.9269081
2995462681,116.5102213,39.9075602
2995462685,116.5109477,39.9086555
2995462699,116.5047031,39.9116043
2995462700,116.5051484,39.9069198
2995462709,116.5080516,39.9093436
2995462711,116.5081878,39.9105032
2995462715,116.5115231,39.9088484
2995462716,116.5120542,39.9076016
2995462721,116.5110672,39.9095027
2995462833,116.5135553,39.9099302
2995462834,116.5135794,39.9077219
2995462835,116.5135714,39.9110528
2995462836,116.5135568,39.9100349
2995462840,116.5163146,39.9103983
2996801386,116.4657283,39.9084441
2996801387,116.4672596,39.9084566
2998978297,116.2257452,40.0671654
2998978298,116.2289478,40.0681251
2998978313,116.2391783,40.0687012
2998978314,116.2391069,40.0688192
2998978324,116.2303419,40.0683824
2998978327,116.2289003,40.0682216
2998978328,116.2256989,40.0672635
3010471048,116.5889947,40.024464
3010471049,116.5878095,40.0251124
3010471058,116.5931812,40.0277886
3010471059,116.5907663,40.0278113
3010471060,116.5875566,40.0278139
3010471061,116.5875291,40.0281138
3010471069,116.5873321,40.0303267
3010471077,116.5901737,40.0311402
3010471080,116.5877772,40.0312589
3010471081,116.5885201,40.0312788
3010471082,116.588317,40.0312984
3010471085,116.5915877,40.031982
3010471090,116.591649,40.0331901
3010471091,116.5887133,40.0333517
3010471106,116.5887532,40.0353393
3010471107,116.5887453,40.0355043
3010471109,116.5948748,40.0363989
3010471128,116.5793689,40.0387395
3010473136,116.5947412,40.0392389
3010473140,116.5904666,40.0392918
3010473141,116.5887758,40.0393051
3010473142,116.5889334,40.0393051
3010473147,116.5847584,40.0394218
3010473149,116.5793611,40.0394495
3010473151,116.5904916,40.0396656
3010473166,116.5612649,40.0402791
3010473168,116.5946979,40.0402918
3010473178,116.5610421,40.0406375
3010473183,116.5610095,40.0407124
3010473215,116.5607106,40.0414032
3010473226,116.5902693,40.0417142
3010473336,116.5891768,40.0420237
3010473340,116.559585,40.0421357
3010473342,116.5790585,40.042139
3010473344,116.5869212,40.0421698
3010473357,116.5689672,40.042398
3010473362,116.5619336,40.0425039
3010473370,116.5842044,40.0425815
3010473372,116.5585145,40.0425975
3010473378,116.5574383,40.0427327
3010473384,116.5627082,40.0428576
3010473404,116.5703588,40.0433427
3010473408,116.5690558,40.0434457
3010473409,116.5604823,40.0434568
3010473420,116.5665335,40.0438499
3010473424,116.5705855,40.0439489
3010473426,116.5601045,40.0440061
3010473434,116.5783735,40.0443477
3010473435,116.5598599,40.0443515
3010473436,116.5610649,40.0444424
3010473437,116.5593123,40.0447173
3010473438,116.5614075,40.0447452
3010473439,116.5628619,40.0448583
3010473441,116.5616178,40.0449227
3010473449,116.5619282,40.0452084
3010473452,116.5621168,40.0453769
3010473454,116.5649857,40.0454176
3010473455,116.5635034,40.0454361
3010473457,116.5650338,40.0455002
3010473465,116.5645125,40.0458487
3010473466,116.565364,40.0458738
3010473467,116.561356,40.0458791
3010473468,116.562723,40.0459124
3010473469,116.5627593,40.04595
3010473471,116.564232,40.0460367
3010473472,116.5629145,40.0460823
3010473493,116.5632347,40.0463636
3010473497,116.561988,40.0464531
3010473499,116.563445,40.0465546
3010473510,116.5634222,40.0470657
3010473524,116.5794664,40.0491192
3010473642,116.5761238,40.0504415
3010473643,116.5876732,40.050619
3010473650,116.5588644,40.0517724
3010473657,116.5578675,40.0519826
3010473669,116.5732783,40.0528255
3010473671,116.5876723,40.0530777
3010473683,116.5572505,40.0538429
3010473687,116.5584356,40.0541136
3010473689,116.581869,40.0541842
3010473692,116.5602228,40.0543864
3010473695,116.5584092,40.0545081
3010473696,116.5780106,40.0545194
3010473697,116.558398,40.0545628
3010473698,116.5573695,40.0546162
3010473699,116.556739,40.0546817
3010473700,116.576294,40.054703
3010473702,116.5559714,40.0547615
3010473705,116.5764172,40.0549104
3010473706,116.5551958,40.0549402
3010473708,116.5782389,40.0550104
3010473710,116.574494,40.0551365
3010473713,116.5511895,40.0555188
3010473714,116.578555,40.0556295
3010473715,116.5568743,40.0556513
3010473718,116.5828167,40.0559232
3010473721,116.576695,40.0561798
3010473833,116.5581924,40.0569497
3010473835,116.5605746,40.0570975
3010473844,116.5479191,40.0576832
3010473852,116.5619503,40.0579431
3010473853,116.5631049,40.0579746
3010473866,116.5821998,40.0583748
3010473889,116.5805037,40.0591655
3010473898,116.5552339,40.0617856
3010473899,116.5793612,40.0619793
3010473900,116.550573,40.0621989
3010473901,116.5554623,40.0625099
3010473902,116.5519191,40.0627415
3010473915,116.556572,40.0648824
3010473920,116.5559695,40.0650372
3010473921,116.556908,40.0651002
3010473922,116.5558761,40.0651955
3010473927,116.5574565,40.0653406
3010473931,116.5569125,40.0654645
3010473934,116.5559947,40.0655591
3010473935,116.5553997,40.0655787
3010473936,116.5567586,40.0656144
3010473938,116.5561564,40.0656584
3010473941,116.5633193,40.0657573
3010473946,116.5565203,40.0662209
3010473949,116.5622948,40.0699939
3010473950,116.5570627,40.0704044
3010473951,116.5518614,40.0708089
3010473952,116.5573724,40.0726892
3010473953,116.5522577,40.0731153
3010473954,116.5618472,40.0746755
3010473955,116.5576778,40.0749791
3010473956,116.5525904,40.0754008
3010473958,116.5582766,40.0795431
3012563358,116.4610212,39.933674
3012563359,116.4604463,39.9337356
3014649584,116.5264769,39.819246
3015830933,116.4050757,39.9117884
3016127707,116.358824,39.9948891
3016127708,116.3619553,39.9924726
3016153365,116.3518735,39.9854172
3017035652,116.3467771,39.867409
3017144380,116.5591665,39.9150691
3017144383,116.557306,39.9182725
3017144384,116.5662852,39.9189307
3017144386,116.5659345,39.9144293
3017385813,116.5165711,39.9938222
3017385826,116.5244845,39.9981297
3017386437,116.5308102,40.0000191
3017431194,116.4397263,39.9190242
3017431199,116.4818327,39.9224297
3017431200,116.4719754,39.921648
3017467426,116.3680592,40.0558073
3017468638,116.3796481,40.0586835
3017468642,116.3755564,40.0578793
3017652858,116.3003363,39.9562672
3017652859,116.3027289,39.9563112
3019407803,116.4615906,39.8831221
3019411876,116.4608137,39.8921049
3019411877,116.4556151,39.8939227
3019411879,116.4607114,39.8939461
3019411880,116.466674,39.8992933
3019437618,116.2533631,39.9760225
3019437619,116.2591791,39.9789111
3019444671,116.3204823,40.0150725
3019444672,116.3207088,40.0149602
3019444676,116.3209588,40.0139881
3019444682,116.3213474,40.0148034
3019444683,116.3213716,40.0139853
3019465853,116.4557141,39.9188319
3019465854,116.4579781,39.9188472
3019465855,116.4557143,39.9207883
3019465861,116.471962,39.9209667
3019465862,116.4720862,39.9209609
3019465869,116.4763194,39.9205465
3019739524,116.4236091,39.9114096
3024706408,116.25321,40.0771278
3024706410,116.2527022,40.0774297
3024706411,116.2478231,40.0777108
3024706412,116.2477745,40.0778043
3024706415,116.2544504,40.0782278
3024706416,116.2494836,40.0782412
3024706426,116.2512119,40.0791727
3024708835,116.2461372,40.0810082
3024708837,116.246097,40.081105
3024839842,116.314749,39.9350753
3024839851,116.3192778,39.9342916
3028491399,116.2687218,39.965325
3028657130,116.3381888,40.0584845
3028657435,116.3410346,40.0589162
3031104845,116.184055,39.8587546
3031104859,116.1891858,39.8597577
3031104861,116.196544,39.8599745
3031104876,116.2070051,39.8629591
3031104885,116.2107402,39.8605854
3031104886,116.2108897,39.8606929
3031104905,116.2131043,39.865733
3031104906,116.2128859,39.8658749
3031104910,116.2104385,39.8654657
3031104920,116.2074674,39.8655892
3031104924,116.2061093,39.8670138
3031128035,116.2026502,39.8466151
3031128045,116.1964143,39.8602066
3031128074,116.1717053,39.8763443
3031128076,116.1716878,39.8763396
3031128131,116.1747633,39.8768148
3031133665,116.2099366,39.8624522
3031133668,116.2086219,39.8642053
3031133680,116.2097898,39.864493
3031133681,116.2099201,39.864296
3031133694,116.2091001,39.8635672
3031133695,116.205092,39.8679998
3031133708,116.2068617,39.8631852
3031194155,116.2092289,39.8637704
3031194168,116.2119531,39.8657455
3031194173,116.2209914,39.869512
3031194174,116.2219492,39.86979
3031194181,116.2126623,39.8652376
3031194215,116.2023999,39.8730124
3031194229,116.2109928,39.8598697
3031194230,116.2119172,39.8597886
3031194246,116.2124823,39.8578039
3032605153,116.3125881,40.0555882
3040246035,116.5489269,39.8687823
3040246036,116.5489277,39.8689923
3040246040,116.5548348,39.8705834
3040246044,116.5534558,39.8714927
3040246045,116.5505099,39.8715042
3040246046,116.5489372,39.8715103
3040246047,116.5465213,39.8715238
3040246048,116.5538437,39.8715248
3047595229,116.4308704,39.9173866
3048203702,116.4223964,39.8023188
3049426480,116.2167496,39.8495808
3059418024,116.4118211,40.0243728
3059418027,116.4117466,40.0211101
3059418028,116.4117468,40.0232197
3061013538,116.3890571,39.9738895
3061013540,116.3891946,39.9716654
3061013541,116.3955032,39.9726341
3061013542,116.3922307,39.9725405
3061013543,116.3891292,39.9724848
3061013544,116.3899407,39.9724994
3061018109,116.3943356,39.9685338
3061018110,116.3942168,39.971442
3061018111,116.392592,39.970592
3068179557,116.4557351,39.9225189
3068179620,116.4573539,39.9220096
3068180134,116.4573646,39.9225
3068180184,116.4608718,39.9224593
3069965821,116.2507035,39.90596
3071751710,116.444392,39.9163587
3071751715,116.4443871,39.9158044
3071751716,116.4486894,39.9107855
3071751718,116.4478391,39.9107855
3071751722,116.4486706,39.9113528
3071751727,116.4444059,39.9179267
3071751936,116.4487713,39.9098967
3071751949,116.4495218,39.9099049
3072783156,116.3272192,39.9813148
3072783160,116.3212806,39.9813085
3072783161,116.3212065,39.9823411
3072783162,116.3236029,39.9824544
3072783165,116.3245249,39.9817158
3072783166,116.3245606,39.9812456
3072783176,116.3235603,39.983883
3072783177,116.3248053,39.9843657
3072783182,116.3261287,39.9812957
3072783186,116.3268778,39.9822059
3072783187,116.3269422,39.9820884
3072785007,116.3260226,39.9828349
3072785008,116.3259147,39.9821089
3073531168,116.433856,39.9424122
3074194410,116.3271787,39.982098
3075540448,116.1578072,39.8850925
3075540484,116.1591764,39.8812537
3075540495,116.1582778,39.8694876
3075540516,116.1527935,39.8869001
3090103046,116.3806899,40.0530382
3092747891,116.2048683,39.9591281
3092747893,116.2049013,39.9595061
3092747896,116.2048605,39.960645
3092747899,116.2045121,39.9609874
3092747900,116.2036181,39.9611288
3092747901,116.206943,39.9614387
3092747903,116.2037584,39.961826
3093441056,116.469369,39.9880783
3098374468,116.2466586,39.8959404
3098374469,116.2471557,39.8959488
3098374472,116.2470063,39.8967829
3098374474,116.2471694,39.8970492
3098374476,116.2471718,39.8974484
3098374479,116.247005,39.8976968
3098374482,116.2471572,39.898993
3098374483,116.2466384,39.8989931
3098374485,116.2470049,39.8994142
3098374486,116.2471612,39.8996398
3098374487,116.2471644,39.9001515
3098374489,116.2471665,39.9005018
3098374491,116.2470105,39.9007697
3098374493,116.2470129,39.9013546
3098374494,116.2471668,39.901594
3098374496,116.2471674,39.9025827
3098374502,116.2466418,39.9061306
3098374503,116.2471468,39.9061315
3098487760,116.2539499,39.8959394
3098487761,116.2540205,39.8959394
3098487765,116.2539834,39.8989856
3098487766,116.2466361,39.9025916
3098487767,116.2539793,39.9025924
3098487768,116.2466363,39.9026902
3099941745,116.3338527,39.9980401
3099941746,116.3334459,39.9980715
3099941748,116.3326354,39.9975944
3099941750,116.3329327,39.9980119
3099942505,116.3338889,39.9966227
3099999955,116.2820525,39.8960038
3099999960,116.2820635,39.8989823
3101798204,116.3359785,39.9268093
3101798207,116.3349588,39.9220197
3102119719,116.3236691,39.9573628
3102126810,116.3245064,39.9564541
3102126816,116.3246249,39.9565846
3102126986,116.3169628,39.9589339
3102126991,116.3194901,39.9591448
3102127572,116.3196146,39.9580875
3102127635,116.3215981,39.9582112
3102127642,116.3235634,39.9583331
3140681366,116.491945,39.9593378
3140739129,116.4478318,39.8832233
3140739131,116.4549266,39.8880354
3140739132,116.4496087,39.8881148
3140765998,116.497886,39.9611653
3141754806,116.4179336,39.9106979
3141754807,116.4145364,39.9083527
3141754808,116.4146174,39.9070198
3156014689,116.4894949,39.9080079
3156015269,116.492786,39.9079955
3156041905,116.4978475,39.9098626
3156041906,116.4979551,39.9144554
3156043387,116.5013997,39.9145472
3156045107,116.4951812,39.9094997
3156046393,116.4893354,39.9094502
3156046398,116.4915758,39.90794
3156090462,116.4898017,39.9135526
3156090463,116.4933629,39.9135198
3156092394,116.4922093,39.9135304
3156092395,116.4922084,39.9143069
3156092396,116.4920966,39.9143041
3156092397,116.4921128,39.9135313
3169776303,116.5214673,39.9896266
3169776368,116.524234,39.9868048
3175036107,116.2506923,40.0359238
3175036157,116.2503337,40.0374645
3178317464,116.4242965,39.814554
3178693293,116.4254998,39.8366634
3184113050,116.461079,39.7961224
3194818926,116.3265429,40.0130305
3194818929,116.3254657,40.0133713
3194819005,116.275282,40.0842405
3194819011,116.2721778,40.0857874
3194819019,116.2659058,40.0898295
3194819020,116.2655369,40.0902216
3195117089,116.4254766,39.9380092
3195117090,116.4270406,39.9380584
3195117091,116.4254938,39.9373402
3195117094,116.4255084,39.9367763
3195117095,116.4264661,39.9367763
3195126235,116.4279546,39.8158112
3196585039,116.3265753,39.9451326
3196933264,116.540908,39.8085388
3198076340,116.5222023,39.8091569
3198076353,116.5195186,39.8099176
3198076359,116.5209157,39.8105848
3198077066,116.5196356,39.8120053
3198077077,116.5169038,39.8128363
3198077120,116.5646071,39.8199794
3198077127,116.5767175,39.8221512
3198077132,116.568601,39.8222419
3198077166,116.5463419,39.8289639
3204029565,116.4357045,39.797684
3204029579,116.4381985,39.7992856
3204029625,116.4355964,39.7997355
3204029820,116.4349927,39.8012962
3204030003,116.4329135,39.803338
3204030006,116.4348294,39.8033476
3204185595,116.3517672,39.9877526
3204185597,116.3591067,39.9879898
3204185598,116.3474178,39.9888105
3204185599,116.3479081,39.9888222
3204190455,116.3552914,39.9878463
3204190456,116.3553347,39.9860343
3225437061,116.561236,39.9008621
3225437064,116.5641604,39.9019368
3225437065,116.5612237,39.9026715
3225437066,116.5585439,39.9031369
3225437067,116.5619838,39.9033056
3225437068,116.5700172,39.9033276
3225437069,116.5641817,39.903403
3225437070,116.5664425,39.9035526
3225437071,116.5584645,39.9036501
3225437072,116.5619876,39.9036766
3225437073,116.5633668,39.9037158
3225437074,116.5640915,39.9037354
3225437075,116.564471,39.9037718
3225437076,116.5649601,39.9037925
3225437077,116.5664441,39.9038553
3225437078,116.5673679,39.9039696
3225437095,116.5617535,39.9053635
3225437097,116.5632824,39.9055068
3225437099,116.5648801,39.9056827
3225437101,116.569797,39.9056929
3225437111,116.5737587,39.9084128
3226643977,116.5067714,40.0329398
3238890101,116.2987557,40.0682946
3238890102,116.3088361,40.0573792
3238890103,116.3006083,40.0653018
3239803506,116.3376309,40.0507914
3239803510,116.3376469,40.0506866
3239813944,116.3331499,40.0408022
3239813947,116.3380979,40.0421409
3241420452,116.4807945,39.9663367
3241420453,116.4804065,39.9672536
3241420454,116.4745244,39.9679466
3241420455,116.4737204,39.9682039
3241420456,116.4724859,39.9686183
3241420457,116.4732648,39.9686385
3241420458,116.4745495,39.9686428
3241420459,116.4721119,39.9687431
3241420460,116.4739332,39.9687789
3241421261,116.4726594,39.9687938
3241421264,116.4734361,39.9689628
3241421265,116.481429,39.9687513
3241421266,116.4749324,39.9689788
3241421267,116.4722283,39.9690739
3241421268,116.4729965,39.9691254
3241421269,116.4740732,39.9691572
3241421272,116.4741491,39.9693621
3241421273,116.472531,39.9693911
3241421278,116.4735365,39.9696442
3241421283,116.4741349,39.9699681
3241421286,116.4742436,39.9701585
3250028213,116.3036809,39.9654911
3250028218,116.3057173,39.966099
3250028221,116.3022015,39.969483
3250028222,116.3029051,39.9716709
3251894158,116.5347796,39.9337076
3251894585,116.5347197,39.9353589
3251894695,116.5257751,39.9402567
3251894779,116.5139069,39.9485977
3257667081,116.4362358,39.9483111
3257667082,116.4341632,39.9482879
3257667083,116.4337016,39.9482693
3257674841,116.3161351,39.7896642
3257674844,116.3161348,39.7897747
3257674845,116.3160248,39.7897795
3257674856,116.3171933,39.7933504
3257674859,116.3170853,39.7935231
3257674860,116.3174777,39.7937636
3257675161,116.317339,39.7937832
3259203386,116.5620689,39.8445573
3259204427,116.5585751,39.8576651
3259205175,116.5422699,39.8706861
3259210969,116.5244452,39.8728849
3259210972,116.5283904,39.8729414
3259210973,116.5287756,39.872861
3259210976,116.5296888,39.8724818
3259210988,116.5247526,39.8692118
3259210992,116.5318259,39.8733836
3259210993,116.5303107,39.8733861
3259210996,116.530042,39.8745878
3259210997,116.5290914,39.8729378
3259210999,116.5288652,39.874233
3259211001,116.5317223,39.8726521
3259211002,116.5305273,39.872552
3259211003,116.5305299,39.872068
3259211004,116.5310895,39.8725991
3259211005,116.5312047,39.8716897
3259211006,116.5314639,39.8726304
3259211007,116.5315652,39.8719876
3259211008,116.5259842,39.8729529
3259211009,116.5260634,39.8707149
3259211011,116.529514,39.8716861
3259211012,116.5147382,39.8847382
3259211018,116.5149106,39.8872398
3259211019,116.5157363,39.8872587
3259211020,116.5157434,39.8847596
3259211021,116.513253,39.8872823
3259211028,116.5164696,39.8901145
3259211029,116.5155947,39.8872555
3259211030,116.5156191,39.8900932
3259211034,116.5195493,39.8850919
3259211038,116.5205414,39.8847886
3259211039,116.5185203,39.884785
3259211041,116.5187174,39.8860187
3259211042,116.5201781,39.8860121
3259211059,116.5616988,39.851855
3259211060,116.5618545,39.8485402
3259313318,116.4884034,39.9642551
3259313322,116.5105404,39.9548362
3259313323,116.5112544,39.9335219
3259313324,116.4853672,39.964054
3259313325,116.4883817,39.9633826
3259313326,116.5043498,39.9546738
3259313327,116.5040069,39.9532427
3259313328,116.4958178,39.9591747
3259313331,116.4991647,39.9592709
3259527412,116.4083537,40.021952
3259527413,116.411441,40.0246795
3259527418,116.4100114,40.0219693
3259527421,116.4117482,40.0212209
3268443465,116.298393,39.979724
3268443469,116.2985378,39.9789421
3272203068,116.4473507,39.93783
3272203069,116.447344,39.9364394
3272203070,116.4479114,39.9358275
3272791231,116.5171808,39.8125308
3274088756,116.4721077,39.8023769
3274089377,116.4537088,39.8066383
3277022343,116.3779808,40.0052568
3280390911,116.1604215,40.0500636
3280390935,116.1597388,40.04523
3280457378,116.220524,39.9062089
3280457381,116.2202545,39.9103147
3281702593,116.2828904,39.9395132
3281702595,116.2842547,39.9380451
3281702611,116.284213,39.9389662
3281729514,116.2896903,39.937689
3281734951,116.2801232,39.9442096
3281734956,116.279033,39.9440119
3281734957,116.2791844,39.9426386
3281734958,116.2801835,39.9440408
3287103470,116.4259922,40.0135413
3289177481,116.3027512,40.024526
3296242007,116.4127015,39.8866144
3300018860,116.2012631,39.9832267
3300027068,116.2010261,39.9830221
3300027074,116.2010287,39.9813104
3300027075,116.2039434,39.979994
3300027076,116.2051345,39.9798656
3300027077,116.2051612,39.9801451
3300027080,116.205298,39.9804396
3300027081,116.2064118,39.9801177
3300027083,116.205666,39.9806966
3300027084,116.2056497,39.9801426
3300027090,116.2032818,39.9801181
3300031895,116.2123647,39.9790659
3300031906,116.2112875,39.9795835
3300031907,116.209958,39.9796499
3300031918,116.2111109,39.9796549
3300031919,116.2097699,39.9796209
3300031924,116.2124729,39.9784455
3300031925,116.2129191,39.978443
3300031957,116.2090448,39.979369
3300035467,116.2083518,39.9790285
3300035468,116.2083547,39.9808148
3300035474,116.2088188,39.9796586
3300035478,116.2073083,39.9785331
3300047678,116.2094189,39.9773717
3300047679,116.2095064,39.9719667
3300047680,116.2075228,39.9773687
3300047681,116.2075423,39.9770675
3300047683,116.2076368,39.9767506
3300047687,116.2077801,39.9719641
3300047688,116.2094207,39.97726
3300047700,116.2094456,39.9757251
3300047701,116.2094411,39.9760046
3300047702,116.2125882,39.9759536
3300047703,116.2094364,39.9762917
3300047704,116.2126374,39.9762674
3300047705,116.2094309,39.9766311
3300047706,116.2126879,39.9765898
3300047707,116.2094258,39.9769479
3300047708,116.2127312,39.9768664
3300047709,116.211108,39.9772306
3300047710,116.2111034,39.9769066
3300047711,116.2118184,39.976883
3300047712,116.2118144,39.9766103
3300047713,116.2110908,39.9762791
3300047714,116.2110908,39.9759815
3300047715,116.2110591,39.9769077
3300047716,116.211059,39.9766105
3300047717,116.2100329,39.9757128
3300047718,116.210039,39.9759949
3300047719,116.2108436,39.9759819
3300047720,116.2108436,39.9756812
3300047721,116.2112786,39.9756806
3300047722,116.2112747,39.9759749
