vertex_1,vertex_2,length,haversine
3327934003,1304730398,124.72399999999999,0.12460165823168079
3327934003,3327934070,419.06800000000004,0.40255776264649545
3327934070,1408034507,37.046,0.03704603056002055
3327934070,3327934003,419.0679999999999,0.40255776264649545
3339732603,746966047,10.048,0.010048425633388477
3339732603,2199148086,40.069,0.04006925369013719
3339732604,317991896,11.576,0.011576192491968585
3339732604,746966047,827.557,0.32522297419091994
3339732608,2418894168,90.807,0.09080711198302262
3339732608,4745579705,239.377,0.18830232763663984
3339732609,2327218935,42.22,0.04221985023798695
3339732609,4745579705,26.083,0.02608276282642784
3339732609,3071751949,62.905,0.06025249885290191
3339732611,317991898,25.39,0.02538959729293748
3339732611,746966047,95.006,0.08268919233978496
3343128795,1207046772,81.723,0.08172324420886377
3343128795,3997798970,48.618,0.048617806611445664
3343128796,3343128795,16.029,0.016028881658218967
3343128796,6586292643,594.782,0.5947122953017127
3347224134,264602644,373.74800000000005,0.3737474922099361
3347224281,2699109366,11.321,0.011320517136515384
3347224281,3347224134,1619.4499999999998,1.6187639349341523
3347224414,3347224415,446.233,0.4462330148007211
3347224414,7980824605,205.226,0.2052256140017021
3347224414,3347224422,734.34,0.5074115679346201
3347224415,3347224422,273.612,0.2736124902216701
3347224415,3347224414,446.233,0.4462330148007211
3347224415,2918305967,478.628,0.47861690779273286
3347224417,8605120517,27.605,0.027604913002366605
3347224417,3347258832,272.385,0.27237443791416943
3347224417,3347224424,295.146,0.294857173917562
3347224422,3347224415,273.612,0.2736124902216701
3347224422,3347224423,515.474,0.5154744173066403
3347224422,381938248,471.753,0.4717524001025335
3347224422,3347224414,734.34,0.5074115679346201
3347224423,3347258841,17.253,0.01725329085856044
3347224423,3347224422,515.474,0.5154744173066403
3347224423,2918305966,410.293,0.4102810042146936
3347224424,3347224425,127.319,0.12731911862081402
3347224424,3347258842,335.052,0.33505269303168494
3347224425,4717799103,13.316,0.01331611741415324
3347224425,3347224426,216.46800000000002,0.21639006347593912
3347224426,4717799101,16.952,0.016951515130160077
3347224426,477087870,375.634,0.37483913312533096
3347224426,3347258845,406.676,0.40666724896526196
3347258829,477087860,20.281,0.020280648045411433
3347258829,477087857,503.683,0.5036800311656748
3347258831,3347258832,387.963,0.38796321500941044
3347258831,2918305967,16.436,0.01643640864429072
3347258831,8605120523,17.513,0.01751270373334204
3347258832,3347258831,387.963,0.38796321500941044
3347258832,3347224417,272.385,0.27237443791416943
3347258832,3347258842,277.25300000000004,0.2772532276857779
3347258841,3347258831,274.412,0.27441159248919234
3347258841,3347224423,17.253,0.01725329085856044
3347258841,3347258842,419.63599999999997,0.41963506315798915
3347258842,3347258845,364.952,0.36495210634335407
3347258842,3347258832,277.25300000000004,0.2772532276857779
3347258842,3347224424,335.05199999999996,0.33505269303168494
3347258842,3347258841,419.63599999999997,0.41963506315798915
3347258843,3347258849,183.946,0.18374713321370523
3347258845,3347258842,364.952,0.36495210634335407
3347258845,3347258848,472.11199999999997,0.47211063922893226
3347258845,3347224426,406.676,0.40666724896526196
3347258848,2918305966,9.848,0.009848010964201896
3347258848,3347258845,472.11199999999997,0.47211063922893226
3347258848,3347258841,408.988,0.40866600186790064
3347258849,381938248,480.01,0.48000965281767527
3347258849,381938249,195.89,0.19588986881126458
3347258849,3347258843,183.946,0.18374713321370523
3347258852,381938248,297.554,0.29755418850265686
3347258852,2918305966,287.55,0.28755029714602914
3347258855,3347258848,67.616,0.06698208388016667
3363279875,1189179665,54.131,0.05215521794360789
3363305176,1992226938,73.532,0.07353234421141656
3363305176,1992226935,42.474000000000004,0.04244823190254158
3365839503,5718088027,180.36,0.1803596604247633
3365839503,3365839508,106.837,0.10683685398815622
3365839503,3379484973,202.12199999999999,0.20212044797852483
3365839504,3365839505,13.741,0.013741270486307905
3365839505,3365839504,13.741,0.013741270486307905
3365839505,3365839508,21.328,0.02132770899128129
3365839505,3365839507,192.042,0.151315041691241
3365839507,3365839517,161.016,0.16101643706047525
3365839507,3365839505,192.042,0.151315041691241
3365839507,7901058933,64.323,0.05844929482246312
3365839508,3365839505,21.328,0.02132770899128129
3365839508,3365839503,106.837,0.10683685398815622
3365839508,3365839509,18.482,0.018482241794225415
3365839509,3365839517,67.791,0.06779070351263262
3365839509,3365839508,18.482,0.018482241794225415
3365839509,3365839516,94.47,0.09446980449398597
3365839515,7901058931,376.445,0.2737052387907021
3365839516,3365839509,94.47,0.09446980449398597
3365839517,3365839509,67.791,0.06779070351263262
3365839517,3365839507,161.016,0.16101643706047525
3365839517,7901058931,61.669000000000004,0.06166622668285057
3365839517,3365839518,102.393,0.10217327515857477
3365839518,3365839517,102.393,0.10217327515857477
3367581870,6781649755,259.509,0.2595086557725549
3367581870,3639254145,445.126,0.44512560675780877
3367581870,3639254035,278.174,0.27814203438365204
3367581870,2464952586,178.205,0.1781634208525407
3367581893,8066775393,131.273,0.13127348411533293
3379200743,1718863745,13.774,0.01377363904194744
3379200743,1718896555,12.169,0.012168505782656052
3379484973,537975578,121.772,0.12177183791120719
3379484973,3365839503,202.122,0.20212044797852483
3379484973,7883336457,43.118,0.043115558128387584
3380971172,1519696653,185.857,0.18585733596151077
3380971172,3380971175,321.09799999999996,0.32109174243046446
3380971175,1852440504,204.13,0.20413037361357195
3380971175,3380971172,321.09799999999996,0.32109174243046446
3382414762,3281702593,8.189,0.008188539979715309
3382414762,3382414762,199.281,0.0
3382414762,3382414762,199.281,0.0
3382438151,3382438153,37.883,0.03788259674541504
3382438151,3382438152,38.08,0.03808025470960265
3382438151,4124488226,98.706,0.09870600992188659
3382438151,3382438156,62.43399999999999,0.04285560506800869
3382438152,3382438151,38.08,0.03808025470960265
3382438153,3382438151,37.883,0.03788259674541504
3382438156,3382438151,62.434000000000005,0.04285560506800869
3382439870,3382439872,205.876,0.20587559139158418
3382439872,3382439870,205.876,0.20587559139158418
3382439872,8551052416,179.928,0.17992793573515595
3382439872,3281702595,27.689,0.027496309010327298
3389372644,3389372654,123.997,0.12399680620902212
3389372644,3389372646,214.67000000000002,0.21425230056404493
3389372645,3389372647,215.988,0.21598827981509608
3389372645,3017431194,143.859,0.14385902199502448
3389372645,3389372649,103.558,0.10355760198578401
3389372646,3389372650,143.65,0.1436503129702905
3389372646,3389372649,71.744,0.0717441251486047
3389372646,3389372644,214.67000000000002,0.21425230056404493
3389372646,3389372648,121.207,0.12050282583746798
3389372647,266112064,12.779,0.012778836174054321
3389372647,3389372645,215.988,0.21598827981509608
3389372647,3389372644,172.845,0.17284476423296402
3389372648,3389372654,210.453,0.21045251632362838
3389372648,2139848967,88.459,0.08845897779090793
3389372648,3389372646,121.207,0.12050282583746798
3389372649,3389372645,103.558,0.10355760198578401
3389372649,3389372646,71.744,0.0717441251486047
3389372649,3389372651,142.7,0.1427000984754522
3389372650,266111938,124.429,0.12442930823504496
3389372650,3389372651,70.465,0.07046546237426725
3389372650,3389372646,143.65,0.1436503129702905
3389372651,3389372650,70.465,0.07046546237426725
3389372651,3017431194,103.102,0.1031017576570282
3389372651,3389372649,142.7,0.1427000984754522
3389372654,100653852,9.05,0.009050067100074582
3389372654,3389372648,210.453,0.21045251632362838
3389372654,2199144473,483.711,0.48371108884100594
3390418125,3390418134,38.666,0.03866585905650238
3390418125,3390418130,31.322,0.03132223263623271
3390418125,3390418126,71.457,0.07145667534293934
3390418126,3390418125,71.457,0.07145667534293934
3390418126,3390418135,38.638,0.03863781007814246
3390418126,3390418131,31.789,0.03178894612712799
3390418126,3390418129,62.021,0.05993738418193911
3390418129,3390418126,62.021,0.05993738418193911
3390418130,3390418125,31.322,0.03132223263623271
3390418130,2961616664,30.699,0.03069902252220661
3390418130,3390418131,71.442,0.07144207191709459
3390418131,3390418132,58.966,0.058965642614915076
3390418131,3390418130,71.442,0.07144207191709459
3390418131,3390418126,31.789,0.03178894612712799
3390418132,3390418131,58.966,0.058965642614915076
3390418134,3390418125,38.666,0.03866585905650238
3390418134,3390418135,71.626,0.07162584484202691
3390418134,3455072410,46.966,0.04694590545555782
3390418135,3390418126,38.638,0.03863781007814246
3390418135,3390418134,71.626,0.07162584484202691
3390418135,3455072410,119.267,0.08596993882170807
3390418135,3390418138,62.696000000000005,0.06145331612611316
3390418138,3390418135,62.696,0.06145331612611316
3390508364,5718038113,140.993,0.140993099814357
3390508364,5713611946,221.344,0.22134353871585982
3390508364,529345375,303.13,0.3031298817475359
3390508364,3390514145,127.25699999999999,0.10785958116300326
3390514093,3390514133,69.512,0.06951237338929867
3390514093,3390514133,112.98599999999999,0.06951237338929867
3390514120,1412703620,309.001,0.2852302305349357
3390514133,2391406509,82.145,0.08214487005923483
3390514133,3390514093,112.986,0.06951237338929867
3390514145,3390508364,127.25699999999999,0.10785958116300326
3390514182,1095475765,380.646,0.38053252518310654
3390514182,1412703620,125.55999999999999,0.1252933666558387
3390514182,5713650480,474.33500000000004,0.4060085871860246
3401446185,3401487108,177.429,0.17742883421485786
3401446185,3401499159,282.625,0.28262495405050686
3401446188,3401487107,71.522,0.07152210574627871
3401446188,3401446189,52.185,0.0521849039989547
3401446188,3401487109,209.82000000000002,0.20981244361970103
3401446189,3401446188,52.185,0.0521849039989547
3401487107,3401446188,71.522,0.07152210574627871
3401487108,3401487109,5.717,0.005717057906097669
3401487108,3401446185,177.429,0.17742883421485786
3401487108,1423628525,247.504,0.24738416262319973
3401487109,3401487108,5.717,0.005717057906097669
3401487109,1313791545,201.247,0.16793275867711255
3401487109,3401446188,209.82,0.20981244361970103
3401499158,1859856668,5.496,0.0054957037292541555
3401499158,3401446185,247.643,0.2476429307809661
3401499159,2111812228,306.448,0.3064478383311037
3401499159,322526368,12.207,0.012206986866605386
3409830318,3409830319,170.742,0.1707423946335793
3409830318,648111109,288.413,0.28840931383312624
3409830319,648111044,92.045,0.09204474442901794
3409830319,648111043,154.269,0.15426937631933285
3409830319,3409830318,170.742,0.1707423946335793
3409832001,648084526,367.74600000000004,0.3677451874596149
3409832001,2199247159,292.997,0.2929968988846062
3409832001,3409832002,335.85799999999995,0.33212888964915693
3409832002,648080656,311.338,0.3113377682548366
3409832002,648080665,326.776,0.32677585613389787
3409832002,3409832001,335.858,0.33212888964915693
3412934889,342838703,152.542,0.12679867145338078
3414417980,3414417991,376.548,0.34966555902344854
3414417989,3414417991,241.966,0.24196400167789714
3414417991,1716349899,263.85,0.25938452278578916
3414417991,3414417980,376.548,0.34966555902344854
3414417991,3414420594,320.004,0.32000085942040907
3414417991,3414417989,241.966,0.24196400167789714
3414420594,3414417991,320.004,0.32000085942040907
3424286526,3424290635,63.591,0.06359120832185187
3424286526,700067765,203.95999999999998,0.203695132894418
3424286526,3424286528,303.641,0.3036252834613071
3424286528,3424290637,79.7,0.07970031815302545
3424286528,700067753,127.63000000000001,0.1276208394295186
3424286528,3424286526,303.641,0.3036252834613071
3424286529,3424290635,103.478,0.1034776841501467
3424286529,3424290641,119.212,0.11921166365181243
3424286529,3445912923,124.01599999999999,0.11893230217696092
3424290635,3424286526,63.591,0.06359120832185187
3424290635,3424286529,103.478,0.1034776841501467
3424290635,3424290637,296.546,0.2965176208426907
3424290637,3424290638,144.16,0.14415986221573482
3424290637,3424286528,79.7,0.07970031815302545
3424290637,3424290635,296.546,0.2965176208426907
3424290638,3424290637,144.16,0.14415986221573482
3424290638,3424290639,101.141,0.10114129818929797
3424290638,3445912925,289.549,0.23008653793410147
3424290639,700067753,235.098,0.23509753496340002
3424290639,3424290638,101.141,0.10114129818929797
3424290639,700068294,591.027,0.5910249297522657
3424290641,3445912925,55.585,0.05558451712228318
3424290641,3424286529,119.212,0.11921166365181243
3424290641,3445912927,146.06199999999998,0.1438523440060136
3424290642,3445912925,57.807,0.05780686101966532
3429642307,606054945,94.96,0.0949597732125153
3429642307,3429642312,30.131,0.030130524189479972
3429642307,606054940,180.54,0.18054011726618724
3429642308,606054940,82.096,0.0820963683789218
3429642308,2616885416,223.50099999999998,0.22350065805726696
3429642308,3429642310,45.795,0.03368683011527489
3429642309,3429642312,66.719,0.06671894004371168
3429642309,3429642318,47.267,0.04726655456423103
3429642309,3429642319,73.807,0.0738067313863079
3429642310,3429642314,68.865,0.06886540195111701
3429642310,3429642308,45.795,0.03368683011527489
3429642310,3429642317,148.209,0.10599537179764588
3429642312,3429642307,30.131,0.030130524189479972
3429642312,3429642309,66.719,0.06671894004371168
3429642312,3429642314,140.25099999999998,0.10138327686985944
3429642312,3429642319,137.779,0.09841353170566039
3429642314,3429642318,28.644,0.028644359699652344
3429642314,3429642310,68.865,0.06886540195111701
3429642314,3429642312,140.25099999999998,0.10138327686985944
3429642317,3429642318,42.013,0.04201323782725221
3429642317,3429642319,161.06,0.1287036750095469
3429642317,3429642310,148.209,0.10599537179764588
3429642318,3429642309,47.267,0.04726655456423103
3429642318,3429642314,28.644,0.028644359699652344
3429642318,3429642317,42.013,0.04201323782725221
3429642319,3429642309,73.807,0.0738067313863079
3429642319,3429642317,161.06,0.1287036750095469
3429642319,3429642312,137.779,0.09841353170566039
3434210326,3434210327,96.556,0.09655622555971938
3434210327,6094334804,50.238,0.05023822653735021
3434210327,2095767451,26.565,0.026564670161448783
3434210327,3434210326,96.556,0.09655622555971938
3439531155,734570487,13.132,0.013132450340209215
3439531158,734571038,13.069,0.013068880982029577
3440405800,2498079488,248.756,0.24875643870924552
3440405800,291298996,233.556,0.23355595442288415
3440405801,3450176821,26.02,0.026019648774259163
3440405801,2498079494,584.848,0.5848117179151563
3440405806,3441004694,141.901,0.14190130731402706
3440405807,3444548002,153.027,0.15302703907958096
3441000813,291299219,157.923,0.1579232653034242
3441000813,3441000815,52.879999999999995,0.05280462057205103
3441000815,3441000827,81.969,0.08196859589953097
3441000815,3441000828,147.842,0.1307209893308083
3441000823,3441000838,92.11,0.09210964108328457
3441000823,3441000825,97.524,0.09750074936798736
3441000825,3441000826,40.033,0.04003297346738762
3441000827,3441000831,55.677,0.055677371846803235
3441000827,3441000825,113.66,0.11366044103085325
3441000828,3441000823,114.119,0.11411806360668839
3441000828,3441000831,44.808,0.04480743393571463
3441000831,3441000827,55.677,0.055677371846803235
3441000831,3441000832,86.9,0.08689969483919076
3441000831,3441000828,44.808,0.04480743393571463
3441000832,3441000831,86.9,0.08689969483919076
3441004694,3440405800,124.381,0.12438102025972318
3441004694,3441004697,240.383,0.24023879426787056
3441004697,3441004694,240.383,0.24023879426787056
3444507821,978266242,102.506,0.10250579812680995
3444507821,6985903794,78.802,0.07880178975095625
3444548002,3440405806,2.357,0.002357026021168252
3444548002,3440405806,380.59499999999997,0.002357026021168252
3445907818,720548705,38.958,0.03895762842392578
3445907820,720610749,108.482,0.10848193231306649
3445907820,720548705,107.299,0.07674564255865243
3445907820,1813979332,64.754,0.06475266035755708
3445912923,3424286529,124.01599999999999,0.11893230217696092
3445912925,3424290642,57.807,0.05780686101966532
3445912925,3424290641,55.585,0.05558451712228318
3445912925,3424290638,289.549,0.23008653793410147
3445912926,3445912927,112.348,0.11234769849545916
3445912927,3445912926,112.348,0.11234769849545916
3445912927,3424290641,146.06199999999998,0.1438523440060136
3445912927,1808540189,123.311,0.12329623084722348
3445934899,2327699478,20.166,0.02016586739533172
3445934899,5235825609,17.344,0.017344219459607332
3445934899,2327699484,106.812,0.10447303955719657
3447897566,3447897571,54.677,0.054676690899443124
3447897566,3447897569,60.721000000000004,0.06008029228506865
3447897568,3447897572,124.464,0.124463537947972
3447897568,1336339162,95.521,0.09552125298237693
3447897568,3447897569,52.131,0.05213029711174497
3447897569,3447897566,60.721000000000004,0.06008029228506865
3447897569,3447897571,58.963,0.05875036621476576
3447897569,3447897568,52.131,0.05213029711174497
3447897571,3447897566,54.677,0.054676690899443124
3447897571,1272249821,726.396,0.6987639073187148
3447897571,3447897569,58.963,0.05875036621476576
3447897572,3447897568,124.464,0.124463537947972
3447974353,384270748,23.954,0.0239542282103759
3447974353,384270746,166.96300000000002,0.1669486006246992
3448157727,2852166122,50.925,0.05092523144830065
3448157727,2852166122,50.925,0.05092523144830065
3448157727,700761631,481.40299999999996,0.4814000631915289
3450176821,3440405801,26.02,0.026019648774259163
3451432286,2303136039,153.072,0.1524529829980683
3451432286,1828308350,125.779,0.125280066443954
3451432286,3451432290,183.368,0.18331088499634632
3451432290,5235827157,88.142,0.08814223176490739
3451432290,3451433094,160.45499999999998,0.15955794725308306
3451432290,3451432286,183.368,0.18331088499634632
3451432290,2303139641,181.607,0.1797350054700554
3451433094,2303139657,213.686,0.21368618751203663
3451433094,4684883828,86.238,0.08623803517753247
3451433094,4684883822,155.964,0.1556629349172132
3451433094,3451432290,160.45499999999998,0.15955794725308306
3451433096,2303139651,130.506,0.13050643866150413
3451433096,4684883821,195.519,0.19551937438933828
3451433098,7883862168,20.523,0.020523370658742147
3451433098,2303136044,567.5500000000001,0.5659601161212425
3451433099,2822044894,231.222,0.2312223206212563
3451433099,3451433098,14.645,0.014644819680506195
3451433100,3451433104,205.142,0.20514239589479344
3451433100,3451433108,225.283,0.22528337704100845
3451433100,1292924836,211.40400000000002,0.21139369419886933
3451433102,4380193659,138.622,0.13862242212703246
3451433102,4077641447,167.531,0.16753076152941926
3451433102,3451433106,153.023,0.1530231451266805
3451433102,4077641444,358.27299999999997,0.2202703906087571
3451433103,3455546012,104.383,0.10271652493027529
3451433103,3451433107,194.615,0.1945383085286761
3451433103,4380193659,160.18900000000002,0.1601891201224726
3451433104,2290534965,63.063,0.06306283847036775
3451433104,3451433100,205.142,0.20514239589479344
3451433104,3451433106,203.24800000000002,0.20275930694821984
3451433106,3451433102,153.023,0.1530231451266805
3451433106,3451433108,209.9,0.20989980992063514
3451433106,4380193662,158.015,0.1580145059638469
3451433106,3451433104,203.248,0.20275930694821984
3451433107,3451433103,194.615,0.1945383085286761
3451433107,2290534965,284.43600000000004,0.25221625293570116
3451433107,4380193662,84.10000000000001,0.08410048482211209
3451433108,3451433100,225.283,0.22528337704100845
3451433108,3451433106,209.9,0.20989980992063514
3451433108,4077641447,213.988,0.15671751554308885
3451433109,1243786237,211.564,0.21156350685224765
3451433109,353121802,215.529,0.21552865546914216
3451433109,6778541880,218.264,0.2182634816859146
3451433110,6778541880,179.577,0.17957683252986964
3451433110,394850222,233.042,0.2327314375881888
3451433110,2199155072,611.923,0.6035282258173602
3453825354,3453825356,127.646,0.10050654471081316
3453825356,754517077,32.909,0.03290909803001592
3453825356,754516787,87.252,0.08725176872012264
3453825356,3453825354,127.64600000000002,0.10050654471081316
3455072410,861534297,85.849,0.08584925943392567
3455072410,3390418134,46.966,0.04694590545555782
3455072410,3390418135,119.267,0.08596993882170807
3455546012,3451433103,104.383,0.10271652493027529
3455546012,1837757162,430.784,0.41760253333853925
3455546012,2011697669,873.643,0.855623638533359
3456955018,529963076,225.363,0.22536270415755152
3456955018,529963326,188.591,0.1885909867829473
3456955018,3456955019,54.536,0.05453634328814284
3456955019,3456955023,599.6429999999999,0.3256400405799159
3456955019,3456955023,478.04999999999995,0.3256400405799159
3456955023,3456955024,32.567,0.032566562521723165
3456955024,291299219,98.295,0.09829478062654101
3456955024,3457584993,200.57799999999997,0.20057684023234104
3457584993,2498079494,430.356,0.4303472792461096
3457584993,3456955024,200.57799999999997,0.20057684023234104
3457584993,529963326,421.049,0.4210484306793858
3458713530,3458713531,100.748,0.10074771529487604
3458713531,3458713530,100.748,0.10074771529487604
3458713531,3458726167,298.794,0.29879383187649355
3458713531,2499038643,429.846,0.42984641438602006
3458713536,534551712,436.145,0.43614493881299876
3458713536,3458713537,111.053,0.11105293243421115
3458713536,5253141785,230.399,0.2303989183221174
3458713536,3458726167,411.337,0.41133660612264966
3458713537,3458713536,111.053,0.11105293243421115
3458713537,4206122704,78.913,0.07891289260087771
3458713537,2499038641,443.986,0.44398601200703985
3458713538,3458713540,228.063,0.22806287918803764
3458713538,5253141784,213.813,0.2138129691632776
3458713538,5253141785,224.845,0.2238316837272714
3458713539,3458713540,210.204,0.21020376020807688
3458713539,331015981,189.814,0.18981427987685237
3458713539,5253141784,219.416,0.21941639776058844
3458713540,3458713546,214.773,0.2147732236354763
3458713540,3458713538,228.063,0.22806287918803764
3458713540,3458713541,229.739,0.22973889401125067
3458713540,3458713539,210.204,0.21020376020807688
3458713541,4206122710,199.126,0.19912631009234003
3458713541,3458713540,229.739,0.22973889401125067
3458713541,331015894,244.384,0.24438354058919967
3458713541,5253141785,252.377,0.2523769231249131
3458713546,3458713540,214.773,0.2147732236354763
3458713546,331015894,236.508,0.2356904403556841
3458726162,2546754306,15.743,0.015742937058514105
3458726163,3458726162,89.639,0.08963856187043293
3458726163,644629673,130.377,0.13037742689996104
3458726166,2499038636,21.513,0.021512723155137744
3458726166,3458726163,115.619,0.11434279647543465
3458726167,3458713536,411.337,0.41133660612264966
3458726167,3458713531,298.794,0.29879383187649355
3458726167,2499038652,436.99800000000005,0.43688719179958757
3458726190,3458740293,262.581,0.26258070030168223
3458726190,605320336,101.666,0.10166603602859232
3458726190,3458726192,219.513,0.21951256073363934
3458726192,3458726190,219.513,0.21951256073363934
3458740293,3458726190,262.581,0.26258070030168223
3475003324,2623841227,53.81,0.05380977706676846
3475003324,3099942505,72.12,0.0721202975901144
3481410203,8100926573,260.901,0.26090119139397006
3481410203,1837243378,407.546,0.407394176795945
3481410203,701755698,35.165,0.035163366167263725
3483342496,605943296,316.085,0.31608522053215643
3483342498,3483342496,114.879,0.11487908767780088
3483342498,3483342499,857.397,0.857385007654426
3483342499,1230312215,754.021,0.7540200023039421
3483342500,3483342501,130.503,0.1305032390171892
3483342500,3483343318,891.4260000000002,0.891408035071823
3483342501,605943187,336.95899999999995,0.33695779642272866
3483343317,3483343319,78.982,0.07898155011138393
3483343317,1654411326,563.788,0.563782253259149
3483343318,3483343317,169.349,0.16934940946763605
3483343319,1230360683,200.54299999999998,0.20054375880383077
3483343320,3483343318,126.032,0.1260324329825138
3483343320,321266422,131.139,0.13113887478443334
3483361884,3483361885,295.258,0.2952577871813675
3483361885,3483361884,295.258,0.2952577871813675
3483361885,3483409408,47.577,0.047576874368689424
3483361885,3483409411,44.429,0.04442947575710911
3483361886,3483361887,185.039,0.18503902059711264
3483361886,3483361894,109.256,0.10925626298982151
3483361886,3483409402,30.828,0.03082826147232825
3483361887,3483361886,185.039,0.18503902059711264
3483361887,3483409404,106.908,0.10690815526935514
3483361887,3483361895,114.174,0.11096492521064318
3483361890,3483409411,50.095,0.05009494735101391
3483361890,3483361893,89.634,0.08963435458182427
3483361890,3483409407,90.801,0.09075533668338266
3483361893,3483361890,89.634,0.08963435458182427
3483361893,3483361895,56.587,0.0565871769734464
3483361893,3483361894,249.327,0.19984687286554398
3483361894,3483361886,109.256,0.10925626298982151
3483361894,3483361895,191.33,0.19133030071408366
3483361894,3483361893,249.327,0.19984687286554398
3483361895,3483361893,56.587,0.0565871769734464
3483361895,3483361894,191.33,0.19133030071408366
3483361895,3483361887,114.174,0.11096492521064318
3483409402,3483361886,30.828,0.03082826147232825
3483409402,3483409403,78.338,0.07833791647957508
3483409402,3483409403,482.60900000000004,0.07833791647957508
3483409403,3483409402,78.338,0.07833791647957508
3483409403,3483409402,482.609,0.07833791647957508
3483409403,3483409404,187.629,0.18762856473473144
3483409404,3483361887,106.908,0.10690815526935514
3483409404,3483409403,187.629,0.18762856473473144
3483409404,3483409406,244.16400000000002,0.17761179356520745
3483409406,1732943241,230.386,0.230386254349402
3483409406,3483409404,244.164,0.17761179356520745
3483409407,3483414432,102.43,0.1024297790616762
3483409407,3483361890,90.80100000000002,0.09075533668338266
3483409408,2871632808,107.752,0.10775162423244641
3483409408,3483361885,47.577,0.047576874368689424
3483409408,3483409412,306.363,0.2643357642247777
3483409411,3483361885,44.429,0.04442947575710911
3483409411,3483361890,50.095,0.05009494735101391
3483409411,3483414430,100.643,0.10064267615532642
3483409412,6241030377,40.867,0.04086678775773909
3483409412,3483414430,204.816,0.16660732412550494
3483409412,3483409408,306.363,0.2643357642247777
3483414430,3483409411,100.643,0.10064267615532642
3483414430,3483409412,204.816,0.16660732412550494
3483414430,3483414432,142.17100000000002,0.14217069386359824
3483414432,1296155059,215.196,0.2151960118743146
3483414432,3483414430,142.171,0.14217069386359824
3496528576,3496528577,8.306,0.0083062768767883
3496528576,271854972,380.76200000000006,0.38076196696226744
3496528577,3496528578,205.091,0.2050911604921787
3496528577,3496528576,8.306,0.0083062768767883
3496528577,318266973,430.47900000000004,0.4304783592223911
3496528578,1808717146,135.219,0.13521920701118817
3496528578,1808717403,120.531,0.12053107760623202
3496528578,4049948401,174.699,0.1746994712135341
3496528578,3496528577,205.091,0.2050911604921787
3496528579,322526369,14.052,0.014051784720036911
3496528579,4049948401,148.71,0.14870992833982166
3496528579,1808717217,261.43100000000004,0.2614308508194095
3498529375,3498529388,126.67,0.12666970190607468
3498529375,3498529389,324.135,0.3241346612707991
3498529375,3498529595,205.96,0.20595636147846144
3498529375,4049951589,453.026,0.45300775478722516
3498529377,322451706,514.554,0.5145145965768605
3498529377,3498529389,218.589,0.18957344412581878
3498529380,2071183513,166.374,0.16637360652324149
3498529380,1634491152,303.03499999999997,0.3030349967216438
3498529380,6015898183,295.35200000000003,0.29535171012902994
3498529382,1738049890,200.47,0.20047008220127258
3498529383,1765216430,147.38,0.1473798641531652
3498529383,3498529389,243.26799999999997,0.24326428990758647
3498529383,3498529595,330.555,0.32982975612659726
3498529388,3498529375,126.67,0.12666970190607468
3498529389,3498529392,406.698,0.40669842914228044
3498529389,3498529375,324.135,0.3241346612707991
3498529389,3498529383,243.26799999999997,0.24326428990758647
3498529389,3498529377,218.589,0.18957344412581878
3498529392,3498529389,406.698,0.40669842914228044
3498529595,3498529383,330.555,0.32982975612659726
3498529595,1765216423,179.039,0.17885944682533067
3498529595,3498529375,205.96,0.20595636147846144
3504255399,4721081139,120.116,0.12011643872786928
3504255400,4721081139,54.565,0.05456523183230147
3504255400,244883893,6.818,0.006817933477147576
3504255400,4696280562,66.682,0.06666413221593806
3506449625,4169977760,290.431,0.29043087940038237
3506449625,2207736107,375.09,0.37508971070685004
3506449625,3506449633,276.684,0.27668444227029365
3506449625,700760317,380.519,0.38050907201323125
3506449632,4838344331,11.732,0.011731548125266434
3506449632,2641245074,485.696,0.4856956945146268
3506449632,1226501177,380.438,0.3734262514106121
3506449633,3506449625,276.684,0.27668444227029365
3506893956,3506893959,87.435,0.06555777875251798
3506893959,5202437270,22.173,0.02217349411133515
3506893959,3506893956,87.435,0.06555777875251798
3506893959,3506893961,59.053,0.059047165549615234
3506893961,5200312697,20.691,0.020690895079391283
3506893961,3506893963,61.404,0.06140363020648304
3506893961,3506893959,59.053,0.059047165549615234
3506893962,3506893963,34.692,0.03469120336063308
3506893963,3506893961,61.404,0.06140363020648304
3506893963,3615113045,114.298,0.11429733286888973
3506893963,3506893962,34.692,0.03469120336063308
3508126711,3508126746,306.49299999999994,0.29979941737637883
3508126711,4898499075,379.96799999999996,0.3798451818783422
3508126711,3508126716,439.515,0.4386107171613272
3508126711,385027618,375.49699999999996,0.3679962689953797
3508126716,4898499125,682.127,0.5313326008495924
3508126716,3508126718,149.142,0.14913624883489418
3508126716,3508126711,439.51500000000004,0.4386107171613272
3508126718,4898498939,506.461,0.5055466527000019
3508126718,4898499060,722.814,0.7142255087434694
3508126718,2512571094,299.634,0.2993768468209645
3508126718,3508126716,149.142,0.14913624883489418
3508126724,4898498970,8.756,0.008756488292120924
3508126724,4898498922,651.304,0.6233404773619705
3508126724,3508126727,164.243,0.16146825703408213
3508126727,4898498926,303.862,0.3026797906313775
3508126727,2207735622,402.502,0.3995462821889393
3508126727,3508126724,164.243,0.16146825703408213
3508126737,3508126746,139.837,0.13438894290774228
3508126746,8283458532,107.137,0.10713741205744998
3508126746,3508126711,306.49300000000005,0.29979941737637883
3508126746,3508126737,139.837,0.13438894290774228
