n,cost,execution_time
365,0.234817,0.000103
366,0.235117,0.000245
367,0.235341,0.000023
368,0.235441,0.000023
369,0.235757,0.000109
370,0.235857,0.000021
371,0.236081,0.000109
372,0.236181,0.000022
373,0.236281,0.000022
374,0.236381,0.000022
375,0.236681,0.000082
376,0.236822,0.000022
377,0.237138,0.000121
378,0.237586,0.000037
379,0.238667,0.000040
380,0.238767,0.000022
381,0.239267,0.000140
382,0.239550,0.000071
383,0.239691,0.000024
384,0.241304,0.000028
385,0.241528,0.000036
386,0.241751,0.000354
387,0.242067,0.000394
388,0.243144,0.000031
389,0.243244,0.000025
390,0.244548,0.000028
391,0.244548,0.000024
392,0.244548,0.000021
393,0.244772,0.000025
394,0.245172,0.000117
395,0.245804,0.000090
396,0.246314,0.000498
397,0.246727,0.000086
398,0.247027,0.000079
399,0.247439,0.000104
400,0.247439,0.000021
401,0.247580,0.000036
402,0.247580,0.000020
403,0.248080,0.000254
404,0.248363,0.000103
405,0.248873,0.000083
406,0.248973,0.000033
407,0.249473,0.000139
408,0.249673,0.000022
409,0.251066,0.000034
410,0.251207,0.000021
411,0.252032,0.000041
412,0.252132,0.000024
413,0.252415,0.000490
414,0.252827,0.000127
415,0.253239,0.000143
416,0.253381,0.000079
417,0.253381,0.000022
418,0.253481,0.000023
419,0.253797,0.000095
420,0.254158,0.000098
421,0.254335,0.000054
422,0.254435,0.000035
423,0.254535,0.000043
424,0.255341,0.000140
425,0.255624,0.000090
426,0.256331,0.000128
427,0.256692,0.000306
428,0.257797,0.000060
429,0.258079,0.000024
430,0.258479,0.000120
431,0.258579,0.000024
432,0.258579,0.000022
433,0.258779,0.000068
434,0.258979,0.000025
435,0.259296,0.000253
436,0.259519,0.000224
437,0.259661,0.000024
438,0.261242,0.000046
439,0.261389,0.000233
440,0.261613,0.000039
441,0.261929,0.000252
442,0.262129,0.000172
443,0.262489,0.000180
444,0.262589,0.000026
445,0.262689,0.000023
446,0.266591,0.000022
447,0.267539,0.000117
448,0.267681,0.000164
449,0.267781,0.000023
450,0.267881,0.000027
451,0.269012,0.000065
452,0.269295,0.000210
453,0.269656,0.000229
454,0.269797,0.000060
455,0.269938,0.000070
456,0.269938,0.000019
457,0.270745,0.000130
458,0.270745,0.000019
459,0.271061,0.000247
460,0.271202,0.000020
461,0.271702,0.000129
462,0.271802,0.000023
463,0.271902,0.000177
464,0.272412,0.000079
465,0.272951,0.000110
466,0.273363,0.000043
467,0.273724,0.000119
468,0.273724,0.000019
469,0.273865,0.000023
470,0.274089,0.000211
471,0.274089,0.000020
472,0.274501,0.000145
473,0.274724,0.000024
474,0.275007,0.000038
475,0.275455,0.000125
476,0.275906,0.000371
477,0.276406,0.000249
478,0.276506,0.000059
479,0.276867,0.000122
480,0.276967,0.000111
481,0.277477,0.000208
482,0.278077,0.000176
483,0.278577,0.000157
484,0.279077,0.000099
485,0.279277,0.000291
486,0.279377,0.000024
487,0.279477,0.000024
488,0.279618,0.000140
489,0.279842,0.000025
490,0.280342,0.000316
491,0.280625,0.000126
492,0.280625,0.000021
493,0.281208,0.000031
494,0.281632,0.000153
495,0.281948,0.000101
496,0.282487,0.000044
497,0.282887,0.000364
498,0.283110,0.000029
499,0.283310,0.000022
500,0.283452,0.000028
501,0.283652,0.000251
502,0.283793,0.000022
503,0.284401,0.000126
504,0.285034,0.000101
505,0.292566,0.000249
506,0.292666,0.000020
507,0.292983,0.000060
508,0.293299,0.000142
509,0.293522,0.000074
510,0.293664,0.000024
511,0.293987,0.000212
512,0.294303,0.000193
513,0.294703,0.000498
514,0.294803,0.000024
515,0.295174,0.000337
516,0.295398,0.000024
517,0.295621,0.000072
518,0.295763,0.000021
519,0.296088,0.000166
520,0.296720,0.000099
521,0.296820,0.000025
522,0.297681,0.000084
523,0.297881,0.000023
524,0.299021,0.000029
525,0.299021,0.000026
526,0.299244,0.000130
527,0.299244,0.000019
528,0.299605,0.000271
529,0.300245,0.000129
530,0.300878,0.000067
531,0.301684,0.000079
532,0.301825,0.000023
533,0.301925,0.000031
534,0.301925,0.000021
535,0.302067,0.000023
536,0.302667,0.000088
537,0.303233,0.000064
538,0.303533,0.000310
539,0.303849,0.000137
540,0.304296,0.000263
541,0.304396,0.000177
542,0.304712,0.000256
543,0.304936,0.000023
544,0.304936,0.000017
545,0.305036,0.000022
546,0.305036,0.000020
547,0.305352,0.000377
548,0.305352,0.000018
549,0.305768,0.000087
550,0.305768,0.000019
551,0.306954,0.000074
552,0.307270,0.000128
553,0.308585,0.000041
554,0.308685,0.000021
555,0.308689,0.000094
556,0.309389,0.000146
557,0.309589,0.000035
558,0.309730,0.000160
559,0.310091,0.000026
560,0.310291,0.000236
561,0.310607,0.000077
562,0.310707,0.000022
563,0.310930,0.000441
564,0.311130,0.000194
565,0.311330,0.000022
566,0.311554,0.000023
567,0.311915,0.000271
568,0.311915,0.000018
569,0.312138,0.000023
570,0.312779,0.000045
571,0.313002,0.000022
572,0.313102,0.000025
573,0.313402,0.000134
574,0.314010,0.000082
575,0.314234,0.000022
576,0.314334,0.000027
577,0.314434,0.000023
578,0.314846,0.000166
579,0.315146,0.000321
580,0.315246,0.000022
581,0.315388,0.000024
582,0.315788,0.000165
583,0.316104,0.000131
584,0.316516,0.000364
585,0.316709,0.000070
586,0.317069,0.000227
587,0.317211,0.000375
588,0.317311,0.000024
589,0.317723,0.000173
590,0.318023,0.000144
591,0.318631,0.000101
592,0.318948,0.000049
593,0.319669,0.000132
594,0.320081,0.000175
595,0.320581,0.000165
596,0.320897,0.000277
597,0.321310,0.000255
598,0.321533,0.000023
599,0.321633,0.000024
600,0.321633,0.000020
601,0.321733,0.000024
602,0.321957,0.000196
603,0.322057,0.000028
604,0.322457,0.000397
605,0.322598,0.000200
606,0.322598,0.000021
607,0.323011,0.000253
608,0.323933,0.000042
609,0.324156,0.000029
610,0.324298,0.000023
611,0.325298,0.000056
612,0.325439,0.000141
613,0.326079,0.000066
614,0.326221,0.000434
615,0.326321,0.000021
616,0.326544,0.000023
617,0.326861,0.000267
618,0.327273,0.000090
619,0.327633,0.000223
620,0.327633,0.000022
621,0.327733,0.000024
622,0.328146,0.000512
623,0.328146,0.000020
624,0.328246,0.000024
625,0.329450,0.000027
626,0.329450,0.000021
627,0.329674,0.000402
628,0.329774,0.000023
629,0.329774,0.000020
630,0.329974,0.000271
631,0.330290,0.000223
632,0.330790,0.000054
633,0.331106,0.000315
634,0.331422,0.000221
635,0.331738,0.000157
636,0.331838,0.000022
637,0.332062,0.000025
638,0.340333,0.000252
639,0.340557,0.000023
640,0.340698,0.000021
641,0.341098,0.000037
642,0.341414,0.000201
643,0.341697,0.000353
644,0.341697,0.000020
645,0.344561,0.000045
646,0.345504,0.000199
647,0.345865,0.000389
648,0.346225,0.000230
649,0.346525,0.000082
650,0.346725,0.000063
651,0.347149,0.000196
652,0.347249,0.000020
653,0.347391,0.000063
654,0.347707,0.000342
655,0.348023,0.000263
656,0.348123,0.000026
657,0.348223,0.000093
658,0.348365,0.000025
659,0.348565,0.000137
660,0.348706,0.000025
661,0.348930,0.000647
662,0.349538,0.000250
663,0.349538,0.000022
664,0.349985,0.000117
665,0.350209,0.000516
666,0.350433,0.000231
667,0.350749,0.000057
668,0.350749,0.000020
669,0.351223,0.000081
670,0.351523,0.000040
671,0.351664,0.000108
672,0.352264,0.000116
673,0.352625,0.000071
674,0.352848,0.000310
675,0.353948,0.000158
676,0.354148,0.000066
677,0.354372,0.000092
678,0.354655,0.000107
679,0.355102,0.000313
680,0.355462,0.000388
681,0.355862,0.000085
682,0.356004,0.000120
683,0.356145,0.000104
684,0.356369,0.000022
685,0.356781,0.000309
686,0.357193,0.000034
687,0.357417,0.000022
688,0.361757,0.000058
689,0.362057,0.000279
690,0.362482,0.000260
691,0.362582,0.000120
692,0.362723,0.000057
693,0.363023,0.000192
694,0.363123,0.000024
695,0.365054,0.000093
696,0.365467,0.000223
697,0.365879,0.000139
698,0.366379,0.000228
699,0.366520,0.000632
700,0.367248,0.000173
701,0.367472,0.000384
702,0.367972,0.000285
703,0.367972,0.000020
704,0.368184,0.000153
705,0.368284,0.000024
706,0.368645,0.000167
707,0.368645,0.000021
708,0.368945,0.000644
709,0.369045,0.000024
710,0.369492,0.000456
711,0.369775,0.000094
712,0.370199,0.000226
713,0.370299,0.000024
714,0.370699,0.000185
715,0.370999,0.000134
716,0.371223,0.000118
717,0.371323,0.000023
718,0.371423,0.000125
719,0.371646,0.000216
720,0.371746,0.000022
721,0.371946,0.000397
722,0.372146,0.000102
723,0.372517,0.000453
724,0.372741,0.000023
725,0.372941,0.000025
726,0.373141,0.000130
727,0.373565,0.000124
728,0.373565,0.000018
729,0.373565,0.000020
730,0.373926,0.000087
731,0.374436,0.000150
732,0.374436,0.000020
733,0.375044,0.000090
734,0.375185,0.000019
735,0.375598,0.000045
736,0.375880,0.000470
737,0.376022,0.000091
738,0.376246,0.000371
739,0.376892,0.000093
740,0.377034,0.000022
741,0.377350,0.000112
742,0.377491,0.001213
743,0.377491,0.000021
744,0.377633,0.000800
745,0.377916,0.000140
746,0.378499,0.000391
747,0.379305,0.000087
748,0.379815,0.000335
749,0.379956,0.000193
750,0.380180,0.000023
751,0.380592,0.000093
752,0.380592,0.000021
753,0.380792,0.000024
754,0.380934,0.000199
755,0.381075,0.000021
756,0.381075,0.000021
757,0.381451,0.000059
758,0.381675,0.000216
759,0.381816,0.000028
760,0.382487,0.000325
761,0.382629,0.000026
762,0.383029,0.000063
763,0.383129,0.000030
764,0.383489,0.000186
765,0.383589,0.000021
766,0.383434,0.000073
767,0.383934,0.000062
768,0.384294,0.000085
769,0.384394,0.000026
770,0.384807,0.000293
771,0.385514,0.000039
772,0.385655,0.000023
773,0.385971,0.000052
774,0.386419,0.000621
775,0.386642,0.000023
776,0.386925,0.000195
777,0.387325,0.000527
778,0.387723,0.000434
779,0.387823,0.000023
780,0.390516,0.000026
781,0.390616,0.000022
782,0.390716,0.000023
783,0.391163,0.000181
784,0.391772,0.000094
785,0.391996,0.000230
786,0.392944,0.000196
787,0.393261,0.000179
788,0.393261,0.000024
789,0.393577,0.000277
790,0.393893,0.000284
791,0.394113,0.000198
792,0.394213,0.000024
793,0.394532,0.000464
794,0.395454,0.000137
795,0.395901,0.000286
796,0.396201,0.000196
797,0.396501,0.000226
798,0.396738,0.000139
799,0.396738,0.000022
800,0.396838,0.000023
801,0.397062,0.000142
802,0.397162,0.000023
803,0.397162,0.000019
804,0.397385,0.000022
805,0.397485,0.000028
806,0.397995,0.000043
807,0.398278,0.000164
808,0.398561,0.000270
809,0.398784,0.000024
810,0.398926,0.000022
811,0.404458,0.000048
812,0.404558,0.000024
813,0.404658,0.000023
814,0.404799,0.000319
815,0.404899,0.000025
816,0.405040,0.000026
817,0.405488,0.000132
818,0.405900,0.000101
819,0.407342,0.000029
820,0.407442,0.000055
821,0.407854,0.000109
822,0.407996,0.000023
823,0.407996,0.000019
824,0.408312,0.000249
825,0.409218,0.000075
826,0.409893,0.000406
827,0.411250,0.000116
828,0.411250,0.000019
829,0.411350,0.000024
830,0.412754,0.000128
831,0.413054,0.000317
832,0.413775,0.000167
833,0.414893,0.000087
834,0.415093,0.000022
835,0.415193,0.000022
836,0.415334,0.000068
837,0.415558,0.000023
838,0.415958,0.000507
839,0.416274,0.000409
840,0.416590,0.000049
841,0.416890,0.000037
842,0.417173,0.000172
843,0.417314,0.000022
844,0.417456,0.000022
845,0.417680,0.000451
846,0.417980,0.000115
847,0.418840,0.000057
848,0.418940,0.000028
849,0.419364,0.000234
850,0.420145,0.000277
851,0.420245,0.000406
852,0.420745,0.000170
853,0.421061,0.000548
854,0.421561,0.000113
855,0.421844,0.000247
856,0.421944,0.000025
857,0.422044,0.000023
858,0.422444,0.000602
859,0.422586,0.000570
860,0.423086,0.000622
861,0.423286,0.000022
862,0.423386,0.000025
863,0.423702,0.000177
864,0.424526,0.000727
865,0.424887,0.000051
866,0.425693,0.000032
867,0.425893,0.000648
868,0.426254,0.000396
869,0.426354,0.000022
870,0.427214,0.000048
871,0.428157,0.000112
872,0.429239,0.000214
873,0.429910,0.000044
874,0.430110,0.000120
875,0.430251,0.000025
876,0.430551,0.000260
877,0.430912,0.000111
878,0.431053,0.000022
879,0.431619,0.000698
880,0.431935,0.000265
881,0.432435,0.000641
882,0.433435,0.000061
883,0.433635,0.000117
884,0.433735,0.000026
885,0.434051,0.000134
886,0.434151,0.000025
887,0.434451,0.000646
888,0.434551,0.000022
889,0.434851,0.001012
890,0.435151,0.000239
891,0.435351,0.000021
892,0.436051,0.000627
893,0.436193,0.000025
894,0.436416,0.000034
895,0.436640,0.000085
896,0.437179,0.000233
897,0.437279,0.000023
898,0.437919,0.000055
899,0.438019,0.000022
900,0.438470,0.000062
901,0.438786,0.000687
902,0.438986,0.000024
903,0.439210,0.000023
904,0.439410,0.000022
905,0.439551,0.000023
906,0.439976,0.000125
907,0.440616,0.000112
908,0.440757,0.000520
909,0.441157,0.000431
910,0.441257,0.000438
911,0.441670,0.001079
912,0.441811,0.000022
913,0.441911,0.000026
914,0.442011,0.000022
915,0.442153,0.000117
916,0.442600,0.000839
917,0.442741,0.000174
918,0.443522,0.000127
919,0.443805,0.000024
920,0.444252,0.000808
921,0.444476,0.000779
922,0.444617,0.000160
923,0.444841,0.000520
924,0.444941,0.000023
925,0.445301,0.000946
926,0.445501,0.000022
927,0.445601,0.000021
928,0.445901,0.000399
929,0.446218,0.000288
930,0.446518,0.000120
931,0.447150,0.000093
932,0.447292,0.000979
933,0.447392,0.000022
934,0.447901,0.000418
935,0.448043,0.000027
936,0.448553,0.000042
937,0.448653,0.000028
938,0.448653,0.000021
939,0.448753,0.000023
940,0.448853,0.000021
941,0.448994,0.000028
942,0.449094,0.000747
943,0.449815,0.000137
944,0.450132,0.000103
945,0.451054,0.000046
946,0.451501,0.000166
947,0.451642,0.000023
948,0.451784,0.000023
949,0.452066,0.000109
950,0.452632,0.000533
951,0.452915,0.000100
952,0.453339,0.000417
953,0.453739,0.000137
954,0.454055,0.000194
955,0.454555,0.000555
956,0.454755,0.000058
957,0.454755,0.000019
958,0.455311,0.000127
959,0.455724,0.000217
960,0.455724,0.000018
961,0.455824,0.000023
962,0.456552,0.001631
963,0.456552,0.000019
964,0.456775,0.000025
965,0.457075,0.000252
966,0.457075,0.000039
967,0.457299,0.000477
968,0.457399,0.000026
969,0.457623,0.000112
970,0.457905,0.000128
971,0.458330,0.000182
972,0.458777,0.000403
973,0.459577,0.000327
974,0.459677,0.000387
975,0.460089,0.000039
976,0.460489,0.001546
977,0.460689,0.000023
978,0.465593,0.000047
979,0.466006,0.000303
980,0.466713,0.000411
981,0.466936,0.000026
982,0.467036,0.000023
983,0.467260,0.000069
984,0.467360,0.000023
985,0.467616,0.000474
986,0.467757,0.000171
987,0.467981,0.000079
988,0.468081,0.000023
989,0.468493,0.000706
990,0.468853,0.000163
991,0.468853,0.000020
992,0.469266,0.000149
993,0.469989,0.000058
994,0.470470,0.001061
995,0.470570,0.000025
996,0.472658,0.000116
997,0.473358,0.000040
998,0.473458,0.000024
999,0.473658,0.000022
1000,0.473941,0.000024
1001,0.474041,0.000022
1002,0.474241,0.000022
1003,0.474524,0.000433
1004,0.474724,0.000595
1005,0.475262,0.000667
1006,0.475686,0.000041
1007,0.476186,0.000418
1008,0.477502,0.000135
1009,0.477802,0.000103
1010,0.478085,0.000370
1011,0.478226,0.000024
1012,0.478765,0.000029
1013,0.479081,0.000048
1014,0.479304,0.000467
1015,0.479945,0.000613
1016,0.480045,0.000023
1017,0.480628,0.000069
1018,0.481028,0.000469
1019,0.481311,0.000257
1020,0.481627,0.000147
1021,0.482127,0.000447
1022,0.482539,0.000834
1023,0.482639,0.000026
1024,0.482839,0.000024
1025,0.482939,0.000023
1026,0.483363,0.001296
1027,0.483863,0.000202
1028,0.484180,0.000088
1029,0.484280,0.000166
1030,0.484280,0.000022
1031,0.484421,0.000022
1032,0.484563,0.000025
1033,0.484763,0.000076
1034,0.484763,0.000020
1035,0.485045,0.000658
1036,0.485445,0.000602
1037,0.485545,0.000315
1038,0.485645,0.000021
1039,0.486352,0.000764
1040,0.486800,0.000047
1041,0.487365,0.000145
1042,0.487565,0.000024
1043,0.494572,0.000103
1044,0.494888,0.000608
1045,0.495335,0.000110
1046,0.495748,0.000173
1047,0.495971,0.000230
1048,0.496071,0.000098
1049,0.496271,0.000179
1050,0.497348,0.000035
1051,0.497572,0.000024
1052,0.498013,0.000599
1053,0.498513,0.000031
1054,0.499631,0.000027
1055,0.500044,0.000608
1056,0.500880,0.000071
1057,0.500880,0.000021
1058,0.502214,0.000072
1059,0.502356,0.000023
1060,0.502556,0.000023
1061,0.502556,0.000019
1062,0.502856,0.000077
1063,0.503303,0.000484
1064,0.504735,0.000027
1065,0.505135,0.000779
1066,0.505435,0.000067
1067,0.505658,0.000022
1068,0.505882,0.000023
1069,0.505982,0.000241
1070,0.506123,0.000024
1071,0.506347,0.000334
1072,0.506559,0.001021
1073,0.507282,0.000187
1074,0.507582,0.000237
1075,0.507865,0.000167
1076,0.507965,0.000131
1077,0.507965,0.000020
1078,0.508789,0.000030
1079,0.509372,0.000144
1080,0.509767,0.000442
1081,0.510049,0.000535
1082,0.512657,0.000028
1083,0.513057,0.000448
1084,9.041880,0.000045
1085,9.042110,0.000026
1086,9.043110,0.000259
1087,9.043830,0.000055
1088,9.046030,0.000027
1089,9.046330,0.000413
1090,9.046430,0.000023
1091,9.046570,0.000022
1092,9.047110,0.000030
1093,9.047210,0.000023
1094,9.047570,0.000120
1095,9.048480,0.000467
1096,9.048840,0.000191
1097,9.049540,0.000024
1098,9.049940,0.000329
1099,9.050370,0.000762
1100,9.050560,0.000288
1101,9.050660,0.000022
1102,9.050760,0.000218
1103,9.051170,0.000194
1104,9.051390,0.000029
1105,9.051900,0.000069
1106,9.052040,0.000192
1107,9.052330,0.000296
1108,9.053350,0.000045
1109,9.053710,0.000640
1110,9.054410,0.000061
1111,9.054810,0.000207
1112,9.055130,0.000196
1113,9.056700,0.000133
1114,9.056920,0.000257
1115,9.057530,0.000044
1116,9.057760,0.000039
1117,9.057860,0.000021
1118,9.063090,0.000042
1119,9.063410,0.000880
1120,9.064060,0.001327
1121,9.064370,0.000122
1122,9.064600,0.000036
1123,9.064900,0.000164
1124,9.065120,0.000023
1125,9.065220,0.000274
1126,9.065830,0.000906
1127,9.066550,0.000203
1128,9.066690,0.000244
1129,9.066790,0.000273
1130,9.068550,0.000155
1131,9.068770,0.000022
1132,9.069500,0.000492
1133,9.069600,0.000021
1134,9.069740,0.000503
1135,9.069840,0.000024
1136,9.069980,0.000027
1137,9.070210,0.000249
1138,9.070210,0.000021
1139,9.071010,0.000089
1140,9.071210,0.000282
1141,9.071450,0.000320
1142,9.071590,0.000024
1143,9.072090,0.001536
1144,9.072230,0.000024
1145,9.072530,0.000151
1146,9.072830,0.000084
1147,9.072830,0.000018
1148,9.073230,0.000051
1149,9.073430,0.000637
1150,9.073580,0.000024
1151,9.073580,0.000018
1152,9.073620,0.000208
